<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.12	17:40:00	1.30496	1.30508	1.30455	1.30456	534	0	0
2022.04.12	17:45:00	1.30457	1.30476	1.30406	1.30424	407	0	0
2022.04.12	17:50:00	1.30424	1.30470	1.30424	1.30449	610	0	0
2022.04.12	17:55:00	1.30451	1.30451	1.30370	1.30370	837	0	0
2022.04.12	18:00:00	1.30368	1.30432	1.30341	1.30423	704	0	0
2022.04.12	18:05:00	1.30423	1.30430	1.30381	1.30391	516	0	0
2022.04.12	18:10:00	1.30391	1.30412	1.30324	1.30351	510	0	0
2022.04.12	18:15:00	1.30353	1.30359	1.30316	1.30358	590	0	0
2022.04.12	18:20:00	1.30359	1.30403	1.30359	1.30389	526	0	0
2022.04.12	18:25:00	1.30389	1.30416	1.30356	1.30368	505	0	0
2022.04.12	18:30:00	1.30368	1.30389	1.30307	1.30356	634	0	0
2022.04.12	18:35:00	1.30357	1.30412	1.30355	1.30389	482	0	0
2022.04.12	18:40:00	1.30388	1.30417	1.30387	1.30407	317	0	1
2022.04.12	18:45:00	1.30403	1.30408	1.30311	1.30314	408	0	0
2022.04.12	18:50:00	1.30314	1.30380	1.30314	1.30338	384	0	0
2022.04.12	18:55:00	1.30342	1.30348	1.30297	1.30304	362	0	0
2022.04.12	19:00:00	1.30303	1.30342	1.30289	1.30320	459	0	0
2022.04.12	19:05:00	1.30320	1.30353	1.30301	1.30349	332	0	1
2022.04.12	19:10:00	1.30351	1.30359	1.30318	1.30337	347	0	0
2022.04.12	19:15:00	1.30336	1.30441	1.30312	1.30429	687	0	0
2022.04.12	19:20:00	1.30429	1.30453	1.30389	1.30394	650	0	0
2022.04.12	19:25:00	1.30394	1.30396	1.30338	1.30344	623	0	0
2022.04.12	19:30:00	1.30341	1.30349	1.30278	1.30280	633	0	0
2022.04.12	19:35:00	1.30277	1.30290	1.30235	1.30235	671	0	0
2022.04.12	19:40:00	1.30235	1.30246	1.30163	1.30169	652	0	0
2022.04.12	19:45:00	1.30173	1.30186	1.30160	1.30179	417	0	0
2022.04.12	19:50:00	1.30179	1.30211	1.30166	1.30191	400	0	0
2022.04.12	19:55:00	1.30190	1.30245	1.30190	1.30217	419	0	0
2022.04.12	20:00:00	1.30215	1.30240	1.30184	1.30240	706	0	1
2022.04.12	20:05:00	1.30237	1.30253	1.30202	1.30219	651	0	0
2022.04.12	20:10:00	1.30218	1.30230	1.30192	1.30218	553	0	2
2022.04.12	20:15:00	1.30219	1.30231	1.30208	1.30218	397	0	1
2022.04.12	20:20:00	1.30217	1.30218	1.30140	1.30158	502	0	0
2022.04.12	20:25:00	1.30157	1.30180	1.30153	1.30180	433	0	0
2022.04.12	20:30:00	1.30180	1.30204	1.30162	1.30202	264	0	2
2022.04.12	20:35:00	1.30200	1.30203	1.30147	1.30152	234	0	1
2022.04.12	20:40:00	1.30154	1.30209	1.30147	1.30192	408	0	0
2022.04.12	20:45:00	1.30192	1.30196	1.30170	1.30184	345	0	0
2022.04.12	20:50:00	1.30185	1.30192	1.30151	1.30154	369	0	0
2022.04.12	20:55:00	1.30154	1.30154	1.30130	1.30143	302	0	0
2022.04.12	21:00:00	1.30143	1.30146	1.30103	1.30114	307	0	0
2022.04.12	21:05:00	1.30114	1.30117	1.30076	1.30078	338	0	0
2022.04.12	21:10:00	1.30078	1.30079	1.30041	1.30043	290	0	0
2022.04.12	21:15:00	1.30043	1.30059	1.30038	1.30042	202	0	2
2022.04.12	21:20:00	1.30040	1.30073	1.30030	1.30033	306	0	1
2022.04.12	21:25:00	1.30032	1.30040	1.30011	1.30020	230	0	2
2022.04.12	21:30:00	1.30019	1.30068	1.30019	1.30054	289	0	0
2022.04.12	21:35:00	1.30053	1.30063	1.30041	1.30043	235	0	1
2022.04.12	21:40:00	1.30042	1.30042	1.30023	1.30033	305	0	1
2022.04.12	21:45:00	1.30029	1.30064	1.30028	1.30034	284	0	2
2022.04.12	21:50:00	1.30034	1.30052	1.30024	1.30046	309	0	0
2022.04.12	21:55:00	1.30046	1.30072	1.30040	1.30044	292	0	1
2022.04.12	22:00:00	1.30044	1.30062	1.30041	1.30047	408	0	0
2022.04.12	22:05:00	1.30049	1.30054	1.30029	1.30030	279	0	0
2022.04.12	22:10:00	1.30030	1.30035	1.30011	1.30024	238	0	0
2022.04.12	22:15:00	1.30024	1.30024	1.29992	1.30013	289	0	0
2022.04.12	22:20:00	1.30014	1.30040	1.30007	1.30035	304	0	0
2022.04.12	22:25:00	1.30034	1.30035	1.30018	1.30026	238	0	0
2022.04.12	22:30:00	1.30026	1.30040	1.30009	1.30033	270	0	0
2022.04.12	22:35:00	1.30033	1.30052	1.30026	1.30048	244	0	0
2022.04.12	22:40:00	1.30049	1.30057	1.30021	1.30022	252	0	1
2022.04.12	22:45:00	1.30022	1.30036	1.30003	1.30025	228	0	2
2022.04.12	22:50:00	1.30025	1.30027	1.30010	1.30022	232	0	1
2022.04.12	22:55:00	1.30023	1.30029	1.30007	1.30022	208	0	1
2022.04.12	23:00:00	1.30020	1.30021	1.29992	1.30000	154	0	2
2022.04.12	23:05:00	1.30000	1.30005	1.29996	1.30004	112	0	6
2022.04.12	23:10:00	1.30004	1.30020	1.29999	1.30020	96	0	7
2022.04.12	23:15:00	1.30020	1.30021	1.30012	1.30021	59	0	8
2022.04.12	23:20:00	1.30020	1.30021	1.30010	1.30010	128	0	8
2022.04.12	23:25:00	1.30010	1.30021	1.30007	1.30016	115	0	8
2022.04.12	23:30:00	1.30016	1.30019	1.30005	1.30007	47	0	8
2022.04.12	23:35:00	1.30006	1.30014	1.30005	1.30011	40	0	10
2022.04.12	23:40:00	1.30011	1.30019	1.30008	1.30019	32	0	10
2022.04.12	23:45:00	1.30019	1.30019	1.29996	1.29996	48	0	10
2022.04.12	23:50:00	1.29996	1.30003	1.29993	1.29998	67	0	10
2022.04.12	23:55:00	1.30001	1.30015	1.29995	1.29995	135	0	10
2022.04.13	00:00:00	1.29992	1.30001	1.29975	1.30000	27	0	16
2022.04.13	00:05:00	1.30000	1.30031	1.29997	1.30001	36	0	24
2022.04.13	00:10:00	1.30001	1.30005	1.29993	1.30003	100	0	50
2022.04.13	00:15:00	1.30005	1.30012	1.29997	1.30006	40	0	35
2022.04.13	00:20:00	1.30011	1.30011	1.30001	1.30011	33	0	46
2022.04.13	00:25:00	1.30007	1.30013	1.29993	1.29999	48	0	31
2022.04.13	00:30:00	1.29999	1.30009	1.29996	1.30002	37	0	29
2022.04.13	00:35:00	1.29997	1.30011	1.29988	1.30009	27	0	26
2022.04.13	00:40:00	1.30008	1.30011	1.29996	1.30009	40	0	31
2022.04.13	00:45:00	1.30009	1.30009	1.29996	1.30005	29	0	32
2022.04.13	00:50:00	1.30003	1.30008	1.29999	1.30008	24	0	40
2022.04.13	00:55:00	1.30007	1.30018	1.30000	1.30011	28	0	32
2022.04.13	01:00:00	1.30011	1.30015	1.29993	1.30005	55	0	35
2022.04.13	01:05:00	1.30005	1.30020	1.30005	1.30020	47	0	23
2022.04.13	01:10:00	1.30023	1.30024	1.30002	1.30009	50	0	19
2022.04.13	01:15:00	1.30008	1.30017	1.30003	1.30005	72	0	10
2022.04.13	01:20:00	1.30004	1.30015	1.29997	1.30001	78	0	10
2022.04.13	01:25:00	1.30006	1.30026	1.30002	1.30023	63	0	10
2022.04.13	01:30:00	1.30025	1.30030	1.30020	1.30024	44	0	10
2022.04.13	01:35:00	1.30019	1.30019	1.30003	1.30010	34	0	17
2022.04.13	01:40:00	1.30006	1.30012	1.30004	1.30004	39	0	15
2022.04.13	01:45:00	1.30004	1.30021	1.30004	1.30017	30	0	16
2022.04.13	01:50:00	1.30016	1.30033	1.30013	1.30023	53	0	10
2022.04.13	01:55:00	1.30023	1.30023	1.30000	1.30007	62	0	18
2022.04.13	02:00:00	1.30007	1.30025	1.30004	1.30013	50	0	2
2022.04.13	02:05:00	1.30013	1.30020	1.30002	1.30010	41	0	3
2022.04.13	02:10:00	1.30010	1.30016	1.30007	1.30009	81	0	3
2022.04.13	02:15:00	1.30009	1.30011	1.29991	1.29991	47	0	3
2022.04.13	02:20:00	1.29991	1.29993	1.29988	1.29991	21	0	10
2022.04.13	02:25:00	1.29991	1.30003	1.29987	1.29995	24	0	3
2022.04.13	02:30:00	1.29995	1.30011	1.29994	1.29999	37	0	3
2022.04.13	02:35:00	1.29999	1.30002	1.29994	1.29995	28	0	3
2022.04.13	02:40:00	1.29995	1.30016	1.29995	1.30013	34	0	3
2022.04.13	02:45:00	1.30013	1.30041	1.30010	1.30038	49	0	3
2022.04.13	02:50:00	1.30039	1.30042	1.30032	1.30036	57	0	3
2022.04.13	02:55:00	1.30036	1.30039	1.30013	1.30018	151	0	3
2022.04.13	03:00:00	1.30018	1.30059	1.30018	1.30046	204	0	0
2022.04.13	03:05:00	1.30046	1.30049	1.30030	1.30032	125	0	0
2022.04.13	03:10:00	1.30032	1.30041	1.29995	1.29996	144	0	3
2022.04.13	03:15:00	1.29989	1.30010	1.29988	1.30007	126	0	0
2022.04.13	03:20:00	1.30008	1.30008	1.29987	1.29988	161	0	2
2022.04.13	03:25:00	1.29988	1.29988	1.29903	1.29948	362	0	0
2022.04.13	03:30:00	1.29949	1.29961	1.29936	1.29939	305	0	0
2022.04.13	03:35:00	1.29938	1.29960	1.29938	1.29949	143	0	0
2022.04.13	03:40:00	1.29945	1.29946	1.29879	1.29880	299	0	0
2022.04.13	03:45:00	1.29880	1.29936	1.29874	1.29929	434	0	2
2022.04.13	03:50:00	1.29928	1.29938	1.29894	1.29919	522	0	2
2022.04.13	03:55:00	1.29920	1.29932	1.29907	1.29925	313	0	2
2022.04.13	04:00:00	1.29926	1.29970	1.29920	1.29962	357	0	0
2022.04.13	04:05:00	1.29962	1.29999	1.29962	1.29989	241	0	0
2022.04.13	04:10:00	1.29989	1.30008	1.29977	1.29999	318	0	0
2022.04.13	04:15:00	1.29998	1.30035	1.29996	1.30015	319	0	0
2022.04.13	04:20:00	1.30016	1.30036	1.30007	1.30026	363	0	1
2022.04.13	04:25:00	1.30026	1.30027	1.29991	1.29993	323	0	1
2022.04.13	04:30:00	1.29992	1.30005	1.29978	1.29995	251	0	3
2022.04.13	04:35:00	1.29995	1.30010	1.29989	1.30004	238	0	3
2022.04.13	04:40:00	1.30004	1.30052	1.30002	1.30048	402	0	0
2022.04.13	04:45:00	1.30049	1.30058	1.30035	1.30042	269	0	0
2022.04.13	04:50:00	1.30042	1.30048	1.30031	1.30040	282	0	2
2022.04.13	04:55:00	1.30043	1.30057	1.30033	1.30055	217	0	0
2022.04.13	05:00:00	1.30055	1.30118	1.30055	1.30086	801	0	0
2022.04.13	05:05:00	1.30086	1.30092	1.30064	1.30069	514	0	0
2022.04.13	05:10:00	1.30069	1.30079	1.30053	1.30073	348	0	2
2022.04.13	05:15:00	1.30073	1.30073	1.30040	1.30055	303	0	1
2022.04.13	05:20:00	1.30056	1.30088	1.30048	1.30088	288	0	1
2022.04.13	05:25:00	1.30088	1.30088	1.30070	1.30074	213	0	0
2022.04.13	05:30:00	1.30074	1.30090	1.30065	1.30086	194	0	1
2022.04.13	05:35:00	1.30086	1.30123	1.30086	1.30121	223	0	0
2022.04.13	05:40:00	1.30120	1.30131	1.30113	1.30116	205	0	0
2022.04.13	05:45:00	1.30116	1.30123	1.30099	1.30110	225	0	3
2022.04.13	05:50:00	1.30110	1.30138	1.30109	1.30132	192	0	2
2022.04.13	05:55:00	1.30132	1.30139	1.30116	1.30123	382	0	1
2022.04.13	06:00:00	1.30124	1.30147	1.30103	1.30140	321	0	0
2022.04.13	06:05:00	1.30139	1.30139	1.30103	1.30112	316	0	0
2022.04.13	06:10:00	1.30112	1.30125	1.30111	1.30121	167	0	0
2022.04.13	06:15:00	1.30122	1.30125	1.30109	1.30122	130	0	0
2022.04.13	06:20:00	1.30122	1.30139	1.30121	1.30130	183	0	3
2022.04.13	06:25:00	1.30130	1.30138	1.30124	1.30131	123	0	3
2022.04.13	06:30:00	1.30130	1.30131	1.30072	1.30081	197	0	0
2022.04.13	06:35:00	1.30083	1.30095	1.30083	1.30085	182	0	1
2022.04.13	06:40:00	1.30085	1.30087	1.30076	1.30076	102	0	3
2022.04.13	06:45:00	1.30076	1.30102	1.30076	1.30102	110	0	3
2022.04.13	06:50:00	1.30101	1.30111	1.30097	1.30107	129	0	2
2022.04.13	06:55:00	1.30107	1.30134	1.30104	1.30126	198	0	3
2022.04.13	07:00:00	1.30126	1.30127	1.30096	1.30096	127	0	1
2022.04.13	07:05:00	1.30095	1.30116	1.30093	1.30109	125	0	1
2022.04.13	07:10:00	1.30110	1.30110	1.30087	1.30102	163	0	1
2022.04.13	07:15:00	1.30105	1.30115	1.30095	1.30106	116	0	1
2022.04.13	07:20:00	1.30106	1.30106	1.30083	1.30085	188	0	1
2022.04.13	07:25:00	1.30086	1.30086	1.30052	1.30057	167	0	1
2022.04.13	07:30:00	1.30056	1.30057	1.30024	1.30026	149	0	1
2022.04.13	07:35:00	1.30026	1.30038	1.30023	1.30031	125	0	1
2022.04.13	07:40:00	1.30031	1.30039	1.30024	1.30039	121	0	1
2022.04.13	07:45:00	1.30039	1.30050	1.30035	1.30038	76	0	1
2022.04.13	07:50:00	1.30038	1.30042	1.30004	1.30007	141	0	0
2022.04.13	07:55:00	1.30008	1.30040	1.30001	1.30040	124	0	1
2022.04.13	08:00:00	1.30040	1.30050	1.30024	1.30038	155	0	1
2022.04.13	08:05:00	1.30038	1.30038	1.29992	1.30009	202	0	1
2022.04.13	08:10:00	1.30010	1.30010	1.29995	1.29997	105	0	1
2022.04.13	08:15:00	1.29997	1.30013	1.29989	1.30011	110	0	1
2022.04.13	08:20:00	1.30009	1.30031	1.30009	1.30016	168	0	0
2022.04.13	08:25:00	1.30016	1.30027	1.30010	1.30027	178	0	1
2022.04.13	08:30:00	1.30026	1.30030	1.29995	1.30025	188	0	0
2022.04.13	08:35:00	1.30025	1.30049	1.30018	1.30046	344	0	0
2022.04.13	08:40:00	1.30046	1.30080	1.30043	1.30067	184	0	1
2022.04.13	08:45:00	1.30067	1.30116	1.30059	1.30112	243	0	0
2022.04.13	08:50:00	1.30112	1.30113	1.30089	1.30109	158	0	1
2022.04.13	08:55:00	1.30110	1.30138	1.30090	1.30124	383	0	0
2022.04.13	09:00:00	1.30124	1.30253	1.30120	1.30208	651	0	1
2022.04.13	09:05:00	1.30208	1.30208	1.30124	1.30139	522	0	0
2022.04.13	09:10:00	1.30140	1.30209	1.30139	1.30172	555	0	0
2022.04.13	09:15:00	1.30171	1.30189	1.30150	1.30163	386	0	1
2022.04.13	09:20:00	1.30163	1.30165	1.30057	1.30078	818	0	0
2022.04.13	09:25:00	1.30078	1.30087	1.29940	1.29948	656	0	0
2022.04.13	09:30:00	1.29947	1.29976	1.29926	1.29957	588	0	1
2022.04.13	09:35:00	1.29958	1.29968	1.29929	1.29951	463	0	1
2022.04.13	09:40:00	1.29951	1.29997	1.29942	1.29977	474	0	0
2022.04.13	09:45:00	1.29977	1.29992	1.29928	1.29947	386	0	0
2022.04.13	09:50:00	1.29947	1.29967	1.29820	1.29843	555	0	0
2022.04.13	09:55:00	1.29843	1.29878	1.29816	1.29820	588	0	0
2022.04.13	10:00:00	1.29821	1.29876	1.29821	1.29836	577	0	0
2022.04.13	10:05:00	1.29840	1.29857	1.29729	1.29739	721	0	0
2022.04.13	10:10:00	1.29737	1.29780	1.29737	1.29770	480	0	1
2022.04.13	10:15:00	1.29769	1.29793	1.29755	1.29769	432	0	0
2022.04.13	10:20:00	1.29767	1.29813	1.29736	1.29790	503	0	0
2022.04.13	10:25:00	1.29790	1.29830	1.29771	1.29821	519	0	0
2022.04.13	10:30:00	1.29821	1.29880	1.29812	1.29878	446	0	0
2022.04.13	10:35:00	1.29879	1.29909	1.29856	1.29880	401	0	0
2022.04.13	10:40:00	1.29883	1.29911	1.29845	1.29902	431	0	0
2022.04.13	10:45:00	1.29903	1.29944	1.29900	1.29937	384	0	0
2022.04.13	10:50:00	1.29936	1.29981	1.29931	1.29978	448	0	0
2022.04.13	10:55:00	1.29978	1.30011	1.29974	1.29995	314	0	0
2022.04.13	11:00:00	1.29995	1.29997	1.29958	1.29986	364	0	0
2022.04.13	11:05:00	1.29986	1.30091	1.29985	1.30082	409	0	0
2022.04.13	11:10:00	1.30079	1.30088	1.30031	1.30034	322	0	0
2022.04.13	11:15:00	1.30034	1.30070	1.30028	1.30037	407	0	0
2022.04.13	11:20:00	1.30038	1.30100	1.30024	1.30071	364	0	0
2022.04.13	11:25:00	1.30071	1.30072	1.30030	1.30035	370	0	0
2022.04.13	11:30:00	1.30034	1.30067	1.30018	1.30052	373	0	0
2022.04.13	11:35:00	1.30053	1.30055	1.30021	1.30033	373	0	0
2022.04.13	11:40:00	1.30033	1.30090	1.30029	1.30069	378	0	0
2022.04.13	11:45:00	1.30069	1.30140	1.30063	1.30104	358	0	0
2022.04.13	11:50:00	1.30104	1.30130	1.30073	1.30130	401	0	0
2022.04.13	11:55:00	1.30128	1.30161	1.30065	1.30065	358	0	0
2022.04.13	12:00:00	1.30065	1.30069	1.30007	1.30026	405	0	0
2022.04.13	12:05:00	1.30028	1.30051	1.30017	1.30031	297	0	0
2022.04.13	12:10:00	1.30031	1.30057	1.30012	1.30039	278	0	0
2022.04.13	12:15:00	1.30038	1.30048	1.29996	1.30024	293	0	0
2022.04.13	12:20:00	1.30024	1.30034	1.29967	1.29979	318	0	0
2022.04.13	12:25:00	1.29979	1.29980	1.29936	1.29965	377	0	0
2022.04.13	12:30:00	1.29966	1.30012	1.29960	1.30007	342	0	0
2022.04.13	12:35:00	1.30007	1.30023	1.29988	1.30005	387	0	0
2022.04.13	12:40:00	1.30005	1.30034	1.29993	1.30002	384	0	0
2022.04.13	12:45:00	1.30002	1.30036	1.29960	1.30032	360	0	0
2022.04.13	12:50:00	1.30032	1.30086	1.30010	1.30086	340	0	0
2022.04.13	12:55:00	1.30085	1.30155	1.30081	1.30123	375	0	0
2022.04.13	13:00:00	1.30124	1.30131	1.30105	1.30110	263	0	0
2022.04.13	13:05:00	1.30111	1.30111	1.30059	1.30067	256	0	0
2022.04.13	13:10:00	1.30067	1.30104	1.30067	1.30103	297	0	1
2022.04.13	13:15:00	1.30105	1.30107	1.30041	1.30049	298	0	0
2022.04.13	13:20:00	1.30049	1.30101	1.30038	1.30039	351	0	0
2022.04.13	13:25:00	1.30040	1.30097	1.30036	1.30065	376	0	0
2022.04.13	13:30:00	1.30065	1.30086	1.30037	1.30037	303	0	0
2022.04.13	13:35:00	1.30038	1.30053	1.30023	1.30042	331	0	0
2022.04.13	13:40:00	1.30042	1.30059	1.30034	1.30034	266	0	0
2022.04.13	13:45:00	1.30033	1.30052	1.29997	1.30021	313	0	0
2022.04.13	13:50:00	1.30021	1.30049	1.30009	1.30042	277	0	1
2022.04.13	13:55:00	1.30042	1.30044	1.30013	1.30022	249	0	0
2022.04.13	14:00:00	1.30022	1.30094	1.30017	1.30062	334	0	0
2022.04.13	14:05:00	1.30063	1.30071	1.30045	1.30058	360	0	0
2022.04.13	14:10:00	1.30058	1.30098	1.30058	1.30080	377	0	0
2022.04.13	14:15:00	1.30080	1.30132	1.30079	1.30109	341	0	0
2022.04.13	14:20:00	1.30122	1.30152	1.30114	1.30139	383	0	0
2022.04.13	14:25:00	1.30139	1.30205	1.30128	1.30200	405	0	0
2022.04.13	14:30:00	1.30201	1.30238	1.30192	1.30210	540	0	0
2022.04.13	14:35:00	1.30210	1.30247	1.30191	1.30199	602	0	0
2022.04.13	14:40:00	1.30199	1.30209	1.30147	1.30147	390	0	0
2022.04.13	14:45:00	1.30147	1.30164	1.30096	1.30099	289	0	0
2022.04.13	14:50:00	1.30097	1.30098	1.30015	1.30051	406	0	0
2022.04.13	14:55:00	1.30051	1.30074	1.29970	1.29999	748	0	0
2022.04.13	15:00:00	1.29997	1.30002	1.29941	1.29954	795	0	0
2022.04.13	15:05:00	1.29951	1.30006	1.29947	1.30001	426	0	0
2022.04.13	15:10:00	1.30001	1.30052	1.29979	1.30001	533	0	0
2022.04.13	15:15:00	1.30001	1.30013	1.29967	1.29985	380	0	0
2022.04.13	15:20:00	1.29984	1.29998	1.29960	1.29964	349	0	0
2022.04.13	15:25:00	1.29967	1.29969	1.29931	1.29962	401	0	0
2022.04.13	15:30:00	1.29961	1.29999	1.29909	1.29991	801	0	0
2022.04.13	15:35:00	1.29991	1.30068	1.29977	1.30062	475	0	0
2022.04.13	15:40:00	1.30061	1.30140	1.30050	1.30099	515	0	1
2022.04.13	15:45:00	1.30100	1.30105	1.30041	1.30052	516	0	0
2022.04.13	15:50:00	1.30052	1.30078	1.30029	1.30064	418	0	0
2022.04.13	15:55:00	1.30064	1.30067	1.29936	1.29948	523	0	0
2022.04.13	16:00:00	1.29948	1.30042	1.29941	1.30040	503	0	1
2022.04.13	16:05:00	1.30039	1.30059	1.29963	1.29972	443	0	0
2022.04.13	16:10:00	1.29973	1.30030	1.29949	1.30011	540	0	0
2022.04.13	16:15:00	1.30011	1.30076	1.30008	1.30041	505	0	0
2022.04.13	16:20:00	1.30041	1.30068	1.29982	1.29982	567	0	0
2022.04.13	16:25:00	1.29982	1.29989	1.29926	1.29979	601	0	0
2022.04.13	16:30:00	1.29978	1.30067	1.29965	1.30066	793	0	0
2022.04.13	16:35:00	1.30061	1.30126	1.30045	1.30117	694	0	0
2022.04.13	16:40:00	1.30116	1.30182	1.30108	1.30156	721	0	0
2022.04.13	16:45:00	1.30152	1.30173	1.30111	1.30124	626	0	0
2022.04.13	16:50:00	1.30124	1.30138	1.30090	1.30106	521	0	0
2022.04.13	16:55:00	1.30107	1.30120	1.30067	1.30101	542	0	0
2022.04.13	17:00:00	1.30102	1.30106	1.30065	1.30091	914	0	0
2022.04.13	17:05:00	1.30091	1.30121	1.30078	1.30096	559	0	0
2022.04.13	17:10:00	1.30096	1.30219	1.30096	1.30186	673	0	0
2022.04.13	17:15:00	1.30186	1.30271	1.30186	1.30245	759	0	0
2022.04.13	17:20:00	1.30245	1.30245	1.30199	1.30219	514	0	0
2022.04.13	17:25:00	1.30221	1.30222	1.30166	1.30169	540	0	0
2022.04.13	17:30:00	1.30169	1.30203	1.30155	1.30189	558	0	0
2022.04.13	17:35:00	1.30189	1.30207	1.30157	1.30185	524	0	0
2022.04.13	17:40:00	1.30184	1.30227	1.30145	1.30220	558	0	0
2022.04.13	17:45:00	1.30218	1.30264	1.30198	1.30263	592	0	0
2022.04.13	17:50:00	1.30264	1.30412	1.30258	1.30389	804	0	0
2022.04.13	17:55:00	1.30387	1.30400	1.30342	1.30376	640	0	0
2022.04.13	18:00:00	1.30375	1.30442	1.30358	1.30384	717	0	0
2022.04.13	18:05:00	1.30384	1.30418	1.30383	1.30417	446	0	0
2022.04.13	18:10:00	1.30417	1.30419	1.30364	1.30395	456	0	0
2022.04.13	18:15:00	1.30395	1.30453	1.30394	1.30435	523	0	0
2022.04.13	18:20:00	1.30436	1.30469	1.30426	1.30468	427	0	0
2022.04.13	18:25:00	1.30468	1.30558	1.30462	1.30520	584	0	0
2022.04.13	18:30:00	1.30518	1.30652	1.30508	1.30607	747	0	0
2022.04.13	18:35:00	1.30612	1.30632	1.30567	1.30625	587	0	0
2022.04.13	18:40:00	1.30625	1.30680	1.30623	1.30645	427	0	0
2022.04.13	18:45:00	1.30644	1.30666	1.30623	1.30660	426	0	0
2022.04.13	18:50:00	1.30660	1.30676	1.30623	1.30670	367	0	0
2022.04.13	18:55:00	1.30670	1.30748	1.30666	1.30711	475	0	0
2022.04.13	19:00:00	1.30711	1.30761	1.30708	1.30750	522	0	0
2022.04.13	19:05:00	1.30750	1.30849	1.30749	1.30843	552	0	0
2022.04.13	19:10:00	1.30844	1.30906	1.30835	1.30904	451	0	0
2022.04.13	19:15:00	1.30904	1.30949	1.30881	1.30937	583	0	0
2022.04.13	19:20:00	1.30936	1.30986	1.30924	1.30955	503	0	0
2022.04.13	19:25:00	1.30954	1.30961	1.30907	1.30947	453	0	0
2022.04.13	19:30:00	1.30951	1.31030	1.30951	1.31012	395	0	0
2022.04.13	19:35:00	1.31012	1.31030	1.30964	1.30965	489	0	0
2022.04.13	19:40:00	1.30965	1.30985	1.30943	1.30959	405	0	0
2022.04.13	19:45:00	1.30960	1.30982	1.30945	1.30965	339	0	0
2022.04.13	19:50:00	1.30965	1.30978	1.30953	1.30956	391	0	0
2022.04.13	19:55:00	1.30957	1.30965	1.30928	1.30936	389	0	0
2022.04.13	20:00:00	1.30936	1.30949	1.30909	1.30934	423	0	0
2022.04.13	20:05:00	1.30934	1.30977	1.30921	1.30966	328	0	0
2022.04.13	20:10:00	1.30966	1.30982	1.30956	1.30980	315	0	0
2022.04.13	20:15:00	1.30980	1.31026	1.30967	1.31026	304	0	0
2022.04.13	20:20:00	1.31026	1.31097	1.31012	1.31074	318	0	0
2022.04.13	20:25:00	1.31074	1.31075	1.31013	1.31051	318	0	0
2022.04.13	20:30:00	1.31053	1.31055	1.31019	1.31024	177	0	0
2022.04.13	20:35:00	1.31024	1.31028	1.30982	1.31012	249	0	0
2022.04.13	20:40:00	1.31012	1.31016	1.30979	1.30986	231	0	0
2022.04.13	20:45:00	1.30986	1.30987	1.30947	1.30954	294	0	0
2022.04.13	20:50:00	1.30954	1.30959	1.30924	1.30933	308	0	0
2022.04.13	20:55:00	1.30932	1.30932	1.30902	1.30914	360	0	0
2022.04.13	21:00:00	1.30915	1.30918	1.30887	1.30915	380	0	0
2022.04.13	21:05:00	1.30913	1.30983	1.30913	1.30981	240	0	0
2022.04.13	21:10:00	1.30981	1.31009	1.30961	1.31008	282	0	0
2022.04.13	21:15:00	1.31008	1.31023	1.30996	1.31020	290	0	0
2022.04.13	21:20:00	1.31020	1.31063	1.31020	1.31043	290	0	0
2022.04.13	21:25:00	1.31043	1.31057	1.31020	1.31043	322	0	2
2022.04.13	21:30:00	1.31043	1.31063	1.31032	1.31034	265	0	2
2022.04.13	21:35:00	1.31035	1.31044	1.31014	1.31025	238	0	1
2022.04.13	21:40:00	1.31025	1.31083	1.31022	1.31083	281	0	2
2022.04.13	21:45:00	1.31083	1.31114	1.31067	1.31114	263	0	0
2022.04.13	21:50:00	1.31114	1.31128	1.31101	1.31104	279	0	0
2022.04.13	21:55:00	1.31103	1.31133	1.31093	1.31095	436	0	0
2022.04.13	22:00:00	1.31095	1.31099	1.31054	1.31067	352	0	1
2022.04.13	22:05:00	1.31067	1.31140	1.31066	1.31126	202	0	0
2022.04.13	22:10:00	1.31126	1.31128	1.31106	1.31126	188	0	2
2022.04.13	22:15:00	1.31127	1.31137	1.31117	1.31126	201	0	2
2022.04.13	22:20:00	1.31127	1.31149	1.31123	1.31140	239	0	0
2022.04.13	22:25:00	1.31139	1.31145	1.31121	1.31124	289	0	1
2022.04.13	22:30:00	1.31124	1.31124	1.31101	1.31107	176	0	2
2022.04.13	22:35:00	1.31106	1.31116	1.31078	1.31084	202	0	2
2022.04.13	22:40:00	1.31084	1.31106	1.31080	1.31095	218	0	2
2022.04.13	22:45:00	1.31096	1.31098	1.31077	1.31089	178	0	0
2022.04.13	22:50:00	1.31089	1.31094	1.31073	1.31094	203	0	0
2022.04.13	22:55:00	1.31093	1.31104	1.31085	1.31095	160	0	1
2022.04.13	23:00:00	1.31095	1.31122	1.31085	1.31100	160	0	2
2022.04.13	23:05:00	1.31100	1.31105	1.31076	1.31100	71	0	6
2022.04.13	23:10:00	1.31100	1.31112	1.31099	1.31105	45	0	4
2022.04.13	23:15:00	1.31105	1.31114	1.31095	1.31112	56	0	8
2022.04.13	23:20:00	1.31112	1.31136	1.31112	1.31132	76	0	8
